Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt
1,2,0,0,1178,1032,0,2210,0,0,2,0,5,1,3,8,0,0,,Detchd,1930.0
0,0,0,0,1142,878,0,2020,0,0,2,1,3,1,1,8,0,1,2,Attchd,1995.0
0,1,0,0,916,684,0,1600,0,0,2,1,3,1,2,7,0,1,2,Attchd,1997.0
0,2,1,0,986,0,0,986,0,0,1,0,2,1,2,5,0,1,1,Detchd,1926.0
0,2,0,1,1032,220,0,1252,0,0,1,0,3,1,2,6,0,0,,Attchd,1950.0
0,1,1,0,780,240,0,1020,0,0,1,0,2,1,2,6,0,0,,,
0,2,0,0,1567,0,0,1567,1,0,2,0,2,1,1,5,0,2,2,Attchd,1977.0
0,2,0,0,1167,0,0,1167,0,0,1,0,3,1,2,6,4,1,1,Detchd,1972.0
0,2,0,0,952,0,0,952,1,0,1,0,2,1,2,4,0,0,,Detchd,1988.0
0,0,0,0,1088,780,0,1868,1,0,2,1,4,1,1,9,0,1,2,Attchd,1976.0
0,0,0,0,1466,1362,0,2828,1,0,3,0,4,1,1,11,0,1,2,BuiltIn,2006.0
0,2,0,0,1006,0,0,1006,0,0,1,0,3,1,2,5,0,0,,,
Grav,3,1,1,672,252,0,924,1,0,1,0,2,1,3,5,0,0,,Detchd,1941.0
0,0,0,0,1042,534,0,1576,0,0,1,0,3,1,2,8,0,1,1,Detchd,1928.0
0,2,0,0,1298,0,0,1298,1,0,2,0,3,1,1,5,0,1,2,Attchd,1985.0
0,0,0,0,860,704,0,1564,0,0,1,1,3,1,3,7,0,1,1,Attchd,1941.0
0,2,0,0,572,539,0,1111,0,0,1,0,2,1,2,5,0,1,1,Detchd,1982.0
0,0,0,0,832,650,0,1482,0,1,1,0,3,1,2,7,0,0,,Detchd,1930.0
0,0,0,1,932,0,0,932,0,0,1,0,2,1,1,4,0,1,1,Attchd,1950.0
0,2,0,0,1466,0,0,1466,0,0,1,1,3,1,3,6,0,2,1,Attchd,1959.0
0,0,0,0,1811,0,0,1811,0,0,1,0,2,1,0,6,0,1,1,Attchd,1956.0
0,0,0,0,816,0,0,816,0,0,1,0,2,1,2,5,0,0,,Detchd,2002.0
0,2,0,0,902,918,0,1820,0,0,1,2,4,1,1,8,0,2,1,Attchd,1965.0
0,2,0,0,1437,0,0,1437,1,0,2,0,3,1,1,6,0,1,3,Attchd,1976.0
0,1,0,0,1265,0,0,1265,0,1,2,0,3,1,1,6,0,1,1,Attchd,1965.0
0,0,0,0,1314,0,0,1314,1,0,2,0,2,1,1,6,0,1,1,Attchd,2008.0
0,0,0,0,1580,0,0,1580,0,0,2,0,3,1,1,7,0,0,,Attchd,2008.0
0,2,0,0,943,933,0,1876,0,0,2,1,4,1,1,8,0,1,2,Attchd,1974.0
0,3,0,0,855,601,0,1456,0,0,2,1,3,1,2,7,0,1,2,Attchd,1978.0
0,0,0,0,1640,0,0,1640,1,0,1,0,3,1,1,7,0,1,1,Detchd,1993.0
0,1,0,0,894,0,0,894,0,0,1,0,3,1,2,5,0,1,4,Attchd,1968.0
0,2,0,0,1258,0,0,1258,2,0,0,2,0,2,2,6,0,0,,CarPort,1969.0
0,0,0,0,1432,0,0,1432,1,0,1,1,2,1,1,5,0,1,2,Attchd,1978.0
0,0,0,0,1502,0,0,1502,0,0,2,0,3,1,1,7,0,0,,Attchd,2009.0
0,0,0,0,1694,0,0,1694,0,0,2,0,3,1,1,7,0,0,,Attchd,2008.0
0,0,0,0,959,712,0,1671,1,0,2,1,3,1,2,7,0,1,2,Attchd,2000.0
0,0,0,0,1236,872,0,2108,0,0,2,0,4,1,1,7,0,2,2,Basment,1935.0
0,0,0,0,1831,1796,0,3627,1,0,3,1,4,1,1,10,0,1,2,Attchd,1995.0
0,2,0,0,1118,0,0,1118,1,0,1,0,3,1,2,6,0,1,4,Attchd,1977.0
0,0,0,0,1261,0,0,1261,1,0,1,0,3,1,2,6,0,1,2,Attchd,1958.0
0,0,0,0,625,625,0,1250,0,0,2,1,2,1,1,5,0,0,,Detchd,2006.0
0,2,0,0,1636,971,479,3086,0,0,3,0,3,1,0,12,4,1,1,,
0,2,0,0,1170,1175,0,2345,0,0,2,1,4,1,2,9,0,1,1,Detchd,1932.0
0,0,0,0,2129,743,0,2872,0,0,2,1,4,1,1,9,0,1,2,Attchd,1992.0
0,2,0,0,923,0,0,923,1,0,1,0,3,1,2,5,0,0,,Attchd,1984.0
0,2,0,0,818,406,0,1224,0,0,1,0,3,1,2,5,0,0,,Detchd,1926.0
0,0,0,0,820,523,0,1343,0,0,1,1,3,1,2,7,0,1,1,Detchd,1921.0
0,1,0,0,1124,0,0,1124,0,0,1,0,3,1,2,5,2,1,1,,
0,0,0,0,1298,1216,0,2514,0,0,2,1,4,1,2,8,0,0,,Attchd,1990.0
0,0,0,0,1652,0,0,1652,1,1,2,0,2,1,1,5,0,1,1,Attchd,2008.0
0,0,0,0,2411,2065,0,4476,1,0,3,1,4,1,0,10,0,2,2,Attchd,1996.0
0,0,0,0,1130,0,0,1130,1,0,1,0,2,1,2,5,0,1,1,Detchd,1970.0
0,1,0,0,1572,0,0,1572,1,0,1,1,3,1,2,5,0,2,2,2Types,1963.0
0,1,0,0,949,272,0,1221,1,0,1,0,4,1,2,7,0,0,,Attchd,1965.0
0,2,0,0,1014,685,0,1699,1,0,2,0,3,2,2,7,0,0,,CarPort,1920.0
0,0,0,0,1624,0,0,1624,1,0,2,0,2,1,1,5,0,1,3,Attchd,1994.0
0,0,0,0,831,829,0,1660,0,0,2,1,3,1,1,7,0,0,,Attchd,2002.0
0,1,0,0,1028,776,0,1804,0,0,2,1,3,1,1,7,0,1,2,Attchd,1999.0
0,0,0,0,1622,0,0,1622,1,0,1,0,3,1,2,7,0,1,2,2Types,1975.0
0,0,0,0,764,677,0,1441,0,0,2,1,2,1,1,5,0,0,,Detchd,1999.0
0,1,0,0,842,630,0,1472,0,0,1,0,3,1,1,6,0,0,,Detchd,1925.0
0,0,0,0,1224,0,0,1224,1,0,2,0,2,1,2,5,0,0,,Attchd,1999.0
0,2,0,0,663,689,0,1352,0,0,1,1,4,1,2,7,0,0,,Attchd,1969.0
0,0,0,0,728,728,0,1456,0,0,2,1,3,1,1,8,0,0,,Attchd,2005.0
0,0,0,0,879,984,0,1863,0,0,2,1,4,1,1,9,0,1,1,BuiltIn,2006.0
0,0,0,0,815,875,0,1690,0,0,1,0,3,1,2,7,0,1,1,Detchd,1916.0
0,0,0,0,1212,0,0,1212,0,0,2,0,3,1,1,6,0,0,,Attchd,2001.0
0,1,0,0,1382,0,0,1382,0,0,1,1,3,1,2,6,0,1,4,Attchd,1974.0
0,1,0,0,864,0,0,864,0,0,1,0,3,1,2,5,0,0,,Attchd,1972.0
0,0,0,0,866,913,0,1779,0,0,2,1,3,1,1,6,0,0,,Attchd,1998.0
0,0,0,0,884,464,0,1348,1,0,1,0,3,1,2,5,0,1,3,Detchd,1960.0
0,0,0,0,1630,0,0,1630,0,0,2,0,3,1,1,6,0,1,2,Attchd,2000.0
0,0,0,0,1074,0,0,1074,1,0,1,1,3,1,2,6,0,0,,Attchd,1975.0
0,1,0,0,2196,0,0,2196,0,0,2,0,3,1,1,7,0,1,2,Attchd,1990.0
0,2,0,0,1056,0,0,1056,1,0,1,0,2,1,2,5,0,0,,Detchd,1966.0
0,0,0,0,1700,0,0,1700,1,0,2,0,3,1,1,7,0,0,,Attchd,2003.0
0,2,0,0,1283,0,0,1283,1,0,1,0,3,1,2,6,0,0,,Detchd,1980.0
0,0,0,0,1660,0,0,1660,1,0,2,0,3,1,1,8,0,1,1,Attchd,2006.0
0,0,0,0,1055,790,0,1845,0,0,2,1,3,1,1,8,0,1,2,Attchd,1992.0
0,1,0,0,1080,672,0,1752,0,0,2,0,4,1,2,8,0,0,,Basment,1988.0
0,2,0,0,672,0,0,672,1,0,1,0,2,1,2,4,0,0,,Attchd,1941.0
0,0,0,0,960,0,0,960,1,1,0,0,0,1,2,3,0,0,,Attchd,1965.0
0,2,0,0,999,0,0,999,1,0,1,0,3,1,2,6,0,0,,Attchd,1962.0
0,2,0,0,894,0,0,894,0,0,1,0,3,1,2,5,0,0,,Detchd,1966.0
0,2,0,0,1318,584,0,1902,0,0,2,0,4,2,2,8,0,0,,Attchd,1978.0
0,0,0,0,1314,0,0,1314,1,0,2,0,3,1,1,6,0,0,,Attchd,2009.0
0,1,1,0,672,240,0,912,0,0,1,0,2,1,2,3,0,0,,,
0,2,0,0,672,546,0,1218,0,0,1,1,3,1,2,7,0,0,,,
0,2,0,0,912,0,0,912,0,0,1,0,2,1,2,5,0,0,,Attchd,1964.0
0,0,0,0,1211,0,0,1211,0,0,1,0,3,1,2,5,0,1,2,Attchd,1968.0
0,0,0,0,1168,678,0,1846,0,0,2,0,3,1,2,7,0,1,1,Attchd,1949.0
0,2,1,1,2136,0,0,2136,0,0,2,0,4,1,2,7,3,0,,Detchd,1951.0
0,0,0,0,788,702,0,1490,1,0,2,1,3,1,1,8,0,1,1,Attchd,2004.0
0,0,0,0,1138,0,0,1138,0,1,1,0,3,1,2,6,0,0,,Attchd,1958.0
0,0,0,0,894,1039,0,1933,0,0,2,1,4,1,1,9,0,1,1,BuiltIn,2007.0
0,0,0,0,912,0,0,912,1,0,1,0,2,1,1,5,0,0,,Detchd,1992.0
0,0,0,0,1702,0,0,1702,1,0,1,1,1,1,0,7,0,1,1,Attchd,2008.0
0,1,0,0,1507,0,0,1507,0,0,2,0,4,1,2,7,4,0,,Basment,1960.0
0,0,0,0,1361,1259,0,2620,0,0,2,2,4,2,2,12,0,1,2,BuiltIn,1977.0
0,2,0,0,1190,0,0,1190,1,0,1,0,3,1,2,6,0,0,,Attchd,1962.0
0,2,0,0,1224,0,0,1224,0,0,2,0,2,2,2,6,0,0,,CarPort,1962.0
0,3,0,0,1188,0,0,1188,1,0,1,0,3,1,2,6,0,0,,Attchd,1959.0
0,2,1,1,1024,940,0,1964,0,0,1,1,4,1,2,7,0,0,,,
0,1,0,2,892,892,0,1784,0,0,1,1,4,1,2,9,0,0,,Detchd,1914.0
0,0,0,0,764,862,0,1626,0,0,2,1,2,1,1,6,0,0,,BuiltIn,2003.0
0,0,0,0,847,1101,0,1948,0,0,2,1,4,1,1,8,0,1,1,BuiltIn,2004.0
0,0,0,0,1141,0,0,1141,0,0,1,1,3,1,2,6,0,0,,Detchd,2005.0
0,0,0,0,1484,0,0,1484,0,0,2,0,2,1,0,6,0,1,1,Attchd,2006.0
0,0,0,0,884,884,0,1768,1,0,2,1,3,1,1,8,0,0,,Attchd,2003.0
0,0,0,0,1689,0,0,1689,0,0,2,0,3,1,1,7,0,0,,Attchd,2007.0
0,2,0,0,1173,0,0,1173,1,0,2,0,3,1,1,6,0,2,2,Attchd,1974.0
0,0,0,0,2076,0,0,2076,1,0,2,1,2,1,0,7,0,1,1,Attchd,2006.0
0,3,0,0,792,725,0,1517,0,0,1,0,3,1,1,7,0,2,1,Detchd,1931.0
0,0,0,0,1140,728,0,1868,0,0,3,1,3,1,2,7,0,1,2,BuiltIn,1984.0
0,0,0,0,756,797,0,1553,0,0,2,1,3,1,1,6,0,0,,Attchd,2005.0
0,2,0,0,1034,0,0,1034,1,0,1,0,3,1,2,6,0,0,,Attchd,1976.0
OthW,3,1,0,1134,924,0,2058,0,0,1,1,3,1,2,8,0,1,1,Detchd,1950.0
0,2,0,0,988,0,0,988,0,0,1,0,3,1,2,6,0,0,,Attchd,1950.0
0,0,0,0,2110,0,0,2110,1,0,2,1,3,1,0,8,0,2,2,Attchd,1968.0
0,0,0,0,1405,0,0,1405,0,0,2,0,2,1,1,6,0,1,1,Attchd,2003.0
0,2,0,0,874,0,0,874,1,0,1,0,3,1,2,5,0,0,,Attchd,1968.0
0,2,0,0,1516,651,0,2167,1,0,2,1,3,1,1,9,0,2,1,Attchd,1974.0
0,0,0,0,760,896,0,1656,0,0,2,1,3,1,1,7,0,1,1,BuiltIn,2003.0
0,2,0,1,959,408,0,1367,0,0,1,0,3,1,2,6,0,1,1,Detchd,1978.0
0,0,0,0,1987,0,0,1987,1,0,2,0,2,1,1,7,0,1,2,Attchd,1994.0
0,0,0,0,864,0,0,864,0,0,1,0,2,1,2,4,0,0,,,
0,0,0,0,1166,0,0,1166,1,0,2,0,2,1,1,5,0,0,,Attchd,2005.0
0,1,0,0,1054,0,0,1054,1,0,1,1,3,1,2,6,0,0,,Attchd,1969.0
0,0,0,0,892,783,0,1675,0,0,2,1,3,1,2,7,0,1,2,BuiltIn,1999.0
0,1,0,0,1050,0,0,1050,0,0,1,0,2,1,2,5,0,0,,Attchd,1956.0
0,0,0,1,1104,684,0,1788,1,0,1,0,5,1,2,8,2,2,2,Attchd,1957.0
0,0,0,1,1060,764,0,1824,0,0,1,0,3,1,2,8,0,1,1,Detchd,1940.0
0,0,0,0,1337,0,0,1337,1,0,2,0,2,1,1,5,0,0,,Attchd,1998.0
0,0,0,0,713,739,0,1452,1,0,2,1,3,1,1,6,0,0,,Detchd,1999.0
0,2,1,2,964,925,0,1889,0,0,1,1,4,2,2,9,0,1,1,Detchd,1960.0
0,0,0,0,2018,0,0,2018,0,0,2,0,3,1,0,10,0,1,1,Attchd,2009.0
0,0,0,0,1968,1479,0,3447,0,0,3,1,4,1,1,11,0,2,1,BuiltIn,1982.0
1,2,0,1,874,650,0,1524,0,0,1,1,3,1,2,7,0,0,,Attchd,1958.0
0,2,0,0,1332,192,0,1524,2,0,0,1,0,1,1,4,0,1,2,Attchd,1979.0
0,1,0,0,1489,0,0,1489,0,0,2,0,3,1,1,7,0,1,1,Attchd,1968.0
0,2,0,0,935,0,0,935,1,0,1,0,3,1,2,5,0,0,,Attchd,1965.0
0,1,0,0,1357,0,0,1357,1,0,1,0,2,1,0,5,0,1,1,Basment,1959.0
0,0,0,0,661,589,0,1250,0,0,2,0,3,1,2,8,0,1,1,Detchd,1985.0
0,1,0,1,928,992,0,1920,0,0,2,0,4,2,2,10,0,0,,Detchd,1948.0
0,2,0,0,735,660,0,1395,0,1,1,1,3,1,2,6,0,1,2,Attchd,1972.0
0,3,0,0,1724,0,0,1724,1,0,1,1,3,1,2,7,0,1,1,Attchd,1967.0
0,0,0,0,1128,903,0,2031,1,0,2,1,3,1,1,7,0,1,1,Attchd,2002.0
0,2,0,1,698,430,0,1128,0,0,1,0,2,1,2,6,0,0,,Detchd,1980.0
0,0,0,0,1573,0,0,1573,1,0,2,0,3,1,1,6,0,0,,Attchd,2002.0
0,2,0,0,1339,0,0,1339,1,0,2,0,2,1,2,6,0,1,2,Attchd,1990.0
0,2,0,0,1040,0,0,1040,0,0,2,0,3,1,1,5,0,0,,Detchd,1977.0
0,2,0,0,912,912,0,1824,0,0,2,2,4,2,2,8,0,0,,,
0,0,0,0,1699,748,0,2447,0,0,2,0,4,1,1,10,2,1,1,Detchd,1969.0
0,0,0,2,825,587,0,1412,0,0,1,0,4,1,2,6,0,1,1,Detchd,1939.0
0,2,0,0,1328,0,0,1328,1,0,1,1,3,1,2,6,0,2,1,Attchd,1963.0
0,3,0,0,1582,0,0,1582,0,1,2,0,4,1,2,7,0,0,,Attchd,1964.0
0,0,0,0,1659,0,0,1659,1,0,2,0,2,1,0,5,0,1,0,Attchd,2000.0
0,0,0,0,1120,850,0,1970,0,0,2,1,3,1,0,8,0,1,1,BuiltIn,2006.0
0,2,0,0,1152,0,0,1152,1,0,1,0,3,1,2,6,0,1,1,Attchd,1964.0
0,2,0,0,630,672,0,1302,0,0,2,1,3,1,2,6,0,0,,Detchd,1972.0
0,2,1,0,1378,994,0,2372,0,0,2,0,4,2,2,11,2,0,,Attchd,1985.0
0,2,0,0,832,832,0,1664,0,0,2,1,4,1,2,8,0,1,2,Attchd,1976.0
0,2,0,0,864,0,0,864,1,0,1,0,2,1,2,5,0,0,,Detchd,1957.0
0,1,0,0,1052,0,0,1052,1,0,1,1,3,1,2,5,0,0,,Attchd,1968.0
0,1,0,0,1128,0,0,1128,1,0,2,0,3,1,2,6,0,0,,Attchd,1963.0
0,1,0,0,1072,0,0,1072,1,0,2,0,2,1,2,5,0,0,,Basment,2005.0
0,0,0,0,4692,950,0,5642,2,0,2,1,3,1,0,12,0,3,1,Attchd,2008.0
0,0,0,0,1246,0,0,1246,1,0,1,1,3,1,1,6,0,0,,Attchd,1959.0
0,0,0,0,1005,978,0,1983,0,0,2,1,3,1,1,9,0,1,2,Attchd,1999.0
0,3,0,0,753,741,0,1494,0,0,1,0,3,1,1,7,0,2,1,Attchd,1942.0
0,0,0,0,1203,1323,0,2526,1,0,2,1,4,1,1,8,0,1,2,Attchd,1994.0
0,0,0,0,1616,0,0,1616,0,0,2,0,3,1,1,7,0,0,,Attchd,2005.0
0,0,0,0,976,732,0,1708,0,0,2,0,3,1,1,7,4,0,,Detchd,2004.0
0,0,0,0,1652,0,0,1652,1,0,2,0,2,1,0,6,0,2,0,Attchd,2006.0
0,0,0,0,1368,0,0,1368,0,0,2,0,2,1,1,6,0,1,1,Attchd,2005.0
0,0,0,0,990,0,0,990,1,0,1,0,3,1,2,5,0,0,,Detchd,2000.0
0,0,0,0,1122,0,0,1122,1,0,1,0,2,1,1,6,0,0,,Attchd,1948.0
0,1,0,0,1294,0,0,1294,1,0,2,0,3,1,1,6,0,0,,Attchd,1991.0
0,2,0,0,1902,0,0,1902,1,0,2,0,3,1,0,7,0,2,2,Attchd,1959.0
0,0,0,0,1274,0,0,1274,1,0,2,0,3,1,1,6,0,0,,Attchd,2005.0
0,0,0,0,1453,1357,0,2810,0,0,2,1,4,1,1,9,0,1,0,Attchd,1990.0
0,0,0,0,1422,1177,0,2599,0,0,2,1,4,1,1,10,0,1,2,BuiltIn,1999.0
0,0,0,0,948,0,0,948,1,0,1,0,3,1,2,5,0,1,2,Detchd,1956.0
0,2,0,0,1092,1020,0,2112,0,0,2,1,4,1,2,9,0,2,1,Attchd,1969.0
0,0,0,0,1630,0,0,1630,1,0,2,0,3,1,0,8,0,1,1,Attchd,2008.0
0,0,0,0,1352,0,0,1352,0,0,2,0,2,1,1,5,0,1,1,Attchd,2006.0
0,0,0,0,1787,0,0,1787,0,0,2,0,3,1,1,7,0,1,2,Attchd,2001.0
0,0,0,0,948,0,0,948,0,0,1,0,3,1,2,5,0,0,,Attchd,1954.0
0,1,0,0,1478,0,0,1478,1,0,1,1,3,1,2,6,0,2,1,Attchd,1957.0
Floor,2,1,0,720,0,0,720,0,0,1,0,2,1,2,4,0,0,,Detchd,1955.0
0,0,0,0,1061,862,0,1923,1,0,2,1,3,1,1,8,0,1,2,Attchd,1992.0
0,1,0,0,708,0,0,708,0,0,1,0,2,1,3,5,0,0,,,
0,0,0,0,1795,0,0,1795,0,0,2,0,2,1,1,7,0,1,1,Attchd,2007.0
0,3,1,0,796,0,0,796,0,0,1,0,2,1,2,5,0,0,,,
0,0,0,0,774,0,0,774,0,0,1,0,3,1,1,6,0,0,,,
0,0,0,0,816,0,0,816,0,1,1,0,3,1,1,5,0,1,0,Attchd,1982.0
1,0,0,0,1584,1208,0,2792,0,0,2,0,5,1,2,8,3,2,2,Detchd,1920.0
0,1,0,0,955,677,0,1632,0,0,2,1,3,1,2,8,0,1,2,Attchd,1998.0
0,0,0,0,1588,0,0,1588,0,0,2,0,3,1,1,7,0,1,1,Attchd,2006.0
0,1,0,0,954,0,0,954,0,0,1,0,3,1,2,6,0,0,,Detchd,1976.0
0,0,0,0,816,0,0,816,1,0,1,0,2,1,2,3,0,1,1,Detchd,1958.0
0,0,0,0,803,557,0,1360,0,0,1,1,2,1,1,6,0,0,,Detchd,1951.0
0,2,0,0,765,600,0,1365,0,0,1,1,3,1,2,7,1,0,,Attchd,1970.0
0,2,0,0,1334,0,0,1334,0,1,2,0,2,1,2,6,0,1,2,Attchd,1977.0
0,2,0,0,1656,0,0,1656,0,0,2,0,4,2,2,8,0,0,,Detchd,1973.0
Grav,3,1,1,693,0,0,693,0,0,1,0,2,1,3,4,0,0,,,
0,0,0,0,920,941,0,1861,1,0,2,1,3,1,1,8,0,0,,BuiltIn,2002.0
0,0,0,0,864,0,0,864,0,0,1,0,3,1,2,5,0,0,,Attchd,1972.0
0,2,0,0,872,0,0,872,0,0,1,0,3,1,2,5,0,0,,Detchd,1974.0
0,0,0,0,1114,0,0,1114,1,0,1,0,3,1,1,6,0,0,,Detchd,2004.0
0,0,0,0,1284,885,0,2169,0,0,2,1,3,1,1,7,0,1,1,Attchd,2002.0
0,1,0,0,1172,741,0,1913,0,0,1,1,3,1,2,9,0,1,2,Detchd,1929.0
0,0,0,0,728,728,0,1456,0,0,2,1,3,1,1,8,0,1,2,Attchd,2006.0
0,1,0,1,960,0,0,960,0,0,1,0,2,1,3,5,0,0,,Detchd,1997.0
0,2,0,0,2156,0,0,2156,0,0,2,0,3,1,2,9,0,1,1,Attchd,1968.0
0,0,0,0,1776,0,0,1776,1,0,2,0,3,1,1,7,0,1,1,Attchd,2006.0
0,0,0,0,1494,0,0,1494,1,0,2,0,3,1,1,5,0,1,3,Attchd,1998.0
OthW,3,1,0,938,1215,205,2358,0,0,2,0,4,1,2,8,0,0,,,
0,2,0,0,1338,1296,0,2634,1,1,2,2,6,2,2,12,0,0,,Detchd,1969.0
0,0,0,0,858,858,0,1716,0,0,1,1,4,1,2,8,0,1,1,Attchd,1962.0
0,2,0,0,786,390,0,1176,0,0,1,0,2,1,2,4,0,0,,Detchd,1999.0
0,0,0,0,2053,1185,0,3238,1,0,2,1,4,1,1,9,0,1,0,Attchd,1996.0
0,0,0,0,992,873,0,1865,1,0,2,1,3,1,1,7,0,1,2,Attchd,2000.0
0,1,0,0,1222,698,0,1920,0,0,3,0,4,1,1,8,0,1,2,Attchd,1968.0
0,2,0,0,892,0,0,892,0,0,1,0,3,1,2,5,0,0,,Attchd,1966.0
0,0,0,0,1078,0,0,1078,1,0,1,1,3,1,2,6,0,1,3,Attchd,1971.0
0,0,0,0,769,804,0,1573,0,0,2,1,3,1,1,5,0,0,,Detchd,2000.0
0,0,0,0,1980,0,0,1980,1,0,2,0,3,1,0,8,0,1,1,Attchd,2004.0
0,0,0,0,990,1611,0,2601,0,0,3,1,4,1,2,8,0,0,,BuiltIn,1998.0
0,0,0,0,1530,0,0,1530,1,0,2,0,3,1,1,7,0,1,1,Attchd,2005.0
0,1,0,0,1281,457,0,1738,0,0,2,0,4,1,2,7,0,1,1,Attchd,1920.0
0,0,0,0,616,796,0,1412,0,0,2,1,3,1,1,6,0,1,1,BuiltIn,2007.0
0,0,0,0,520,600,80,1200,0,0,2,1,2,1,1,4,0,0,,Detchd,2005.0
0,0,0,0,814,860,0,1674,1,0,2,1,3,1,1,7,0,0,,Attchd,2000.0
0,0,0,0,882,908,0,1790,1,0,2,1,3,1,1,7,0,0,,Attchd,1999.0
0,0,0,0,925,550,0,1475,0,0,2,0,4,1,2,6,0,1,2,Attchd,1977.0
0,0,0,0,848,0,0,848,1,0,1,0,1,1,1,4,0,0,,Attchd,2003.0
0,0,0,0,1668,0,0,1668,1,0,2,0,3,1,1,8,0,1,2,Attchd,2003.0
0,0,0,0,840,534,0,1374,0,0,1,0,2,1,2,6,0,0,,Detchd,1967.0
0,1,0,0,1661,0,0,1661,1,0,1,0,3,1,1,8,0,1,2,BuiltIn,1955.0
0,0,0,0,1108,989,0,2097,1,0,2,1,3,1,1,8,0,1,2,Detchd,1998.0
0,0,0,0,2633,0,0,2633,1,0,2,1,2,1,0,8,0,2,1,Attchd,2001.0
0,0,0,0,1026,932,0,1958,0,0,2,1,3,1,1,9,0,1,1,Attchd,2005.0
0,0,0,0,1571,0,0,1571,0,0,2,0,3,1,1,7,0,1,1,Attchd,2007.0
0,2,1,0,790,0,0,790,0,0,1,0,2,1,2,4,0,0,,Detchd,1925.0
0,0,0,0,984,620,0,1604,0,0,2,0,3,1,2,6,2,0,,Detchd,1977.0
0,2,0,0,483,504,0,987,0,0,1,1,2,1,2,5,0,0,,Detchd,1973.0
0,1,0,,754,640,0,1394,0,0,2,1,3,1,1,7,0,0,,BuiltIn,2007.0
0,2,1,2,864,0,0,864,1,0,1,0,2,1,2,5,0,0,,Detchd,1938.0
0,0,0,0,2117,0,0,2117,0,0,2,1,4,1,2,7,0,2,1,Attchd,1970.0
0,0,0,0,998,764,0,1762,1,0,1,1,4,1,1,8,0,0,,Detchd,1989.0
0,0,0,0,1416,0,0,1416,0,0,2,0,3,1,1,7,0,0,,Attchd,2007.0
0,2,0,0,698,560,0,1258,0,0,1,0,2,1,2,6,0,0,,Detchd,1939.0
0,1,0,0,796,358,0,1154,1,0,1,0,3,1,1,7,0,0,,Detchd,1922.0
0,2,0,0,1392,1392,0,2784,1,0,3,1,5,1,1,12,0,2,2,Attchd,1978.0
1,2,1,0,1664,862,0,2526,0,0,2,0,5,1,1,10,0,1,1,Detchd,1916.0
0,0,0,0,1746,0,0,1746,1,0,2,0,3,1,0,7,0,2,1,Attchd,2006.0
0,0,0,0,869,349,0,1218,0,1,1,0,3,1,2,6,0,1,1,Detchd,2003.0
0,0,0,0,1525,0,0,1525,1,0,2,0,3,1,1,6,0,0,,Attchd,2000.0
0,2,0,0,1584,0,0,1584,0,0,2,0,4,2,2,8,3,0,,Detchd,1967.0
0,2,0,0,900,0,0,900,1,0,1,0,3,1,2,6,0,1,4,Attchd,1967.0
0,0,1,0,1221,691,0,1912,0,0,2,0,3,2,2,7,0,1,2,Detchd,2003.0
0,0,0,0,1500,0,0,1500,1,0,2,0,2,1,1,6,0,1,1,Attchd,2006.0
0,0,0,0,1133,1349,0,2482,0,0,2,1,4,1,1,9,0,1,1,BuiltIn,2005.0
0,2,0,0,1687,0,0,1687,1,0,1,0,3,1,2,7,1,2,2,Detchd,1966.0
0,0,0,0,939,574,0,1513,0,0,1,1,4,1,2,8,0,0,,Detchd,1933.0
0,1,0,1,1136,768,0,1904,1,0,1,1,3,1,2,7,1,0,,Attchd,1950.0
0,0,0,0,1160,448,0,1608,0,0,2,1,3,1,1,7,0,1,1,Detchd,1925.0
0,2,0,0,950,208,0,1158,0,0,1,0,3,1,2,5,0,1,1,BuiltIn,1929.0
0,0,0,0,864,729,0,1593,1,0,2,1,3,1,2,8,0,1,2,Attchd,2004.0
0,0,0,0,1294,0,0,1294,0,0,2,0,2,1,1,6,0,1,1,Attchd,2006.0
0,0,0,0,1464,0,0,1464,1,0,2,0,3,1,1,6,0,0,,Attchd,2007.0
0,2,0,0,694,520,0,1214,0,0,1,0,3,1,2,6,0,0,,Detchd,1998.0
0,0,0,0,1646,0,0,1646,1,1,2,0,2,1,1,5,0,1,1,Attchd,2004.0
0,2,0,0,768,0,0,768,1,0,1,0,2,1,2,5,0,0,,Detchd,1988.0
0,0,0,0,833,0,0,833,1,0,1,0,3,1,2,5,0,0,,,
0,1,0,0,741,622,0,1363,0,0,1,0,3,1,2,6,0,0,,Detchd,1966.0
0,1,0,0,1236,857,0,2093,0,0,2,1,3,1,2,7,0,1,2,Attchd,1986.0
0,0,0,0,944,896,0,1840,1,0,2,1,3,1,1,6,0,0,,Attchd,2001.0
0,0,0,0,1112,556,0,1668,0,0,1,1,3,1,2,6,2,0,,Attchd,1950.0
3,3,1,2,1040,0,0,1040,0,0,2,0,2,2,2,6,0,0,,Detchd,1956.0
0,0,0,0,1844,0,0,1844,1,0,2,0,2,1,1,7,0,1,1,Attchd,2005.0
0,1,0,0,1053,795,0,1848,0,0,1,1,4,1,1,8,0,1,1,Detchd,1922.0
